ID,Service ID,Service Code,Service Name (EN),Service Name (AR),Medical Center Name,Medical Center ID,Price Before Discount,Price After Discount,Contract Price,Created At,Updated At
146,146,US PERIPHERAL NERVE,Ultrasound of the Peripheral Nerve,صوتيه لالعصاب الطرفيه,Medical Center 1,1,325,959,175,4/2/2025 16:44,4/2/2025 16:44
147,147,US NERVE PLEXUS,Ultrasound of the Nerve Plexus,صوتيه للضفيره العصبيه,Medical Center 1,1,610,403,67,4/2/2025 16:44,4/2/2025 16:44
148,148,US 1 ORBIT,Ultrasound of 1 Orbit,صوتيه للعين جانب واحد,Medical Center 1,1,947,447,424,4/2/2025 16:44,4/2/2025 16:44
149,149,US B. ORBITS,Ultrasound of Both Orbits,صوتيه للعينين,Medical Center 1,1,715,378,72,4/2/2025 16:44,4/2/2025 16:44
150,150,US AMNIOCENTESIS BIOPSY,Ultrasound Amniocentesis Biopsy,اختبار بزل الخذ عينه من السائل االمينوسى,Medical Center 1,1,661,916,452,4/2/2025 16:44,4/2/2025 16:44
151,151,US BREAST 1 SIDE,Ultrasound of the Breast 1 Side,موجات صوتيه للثدى,Medical Center 1,1,421,113,232,4/2/2025 16:44,4/2/2025 16:44
152,152,US B. BREASTS,Ultrasound of Both Breasts,موجات صوتيه للثديين,Medical Center 1,1,417,250,421,4/2/2025 16:44,4/2/2025 16:44
153,153,DOPPLER BREAST 1 SIDE,Doppler of the Breast 1 Side,دوبلر على الثدى ) جانب واحد (,Medical Center 1,1,187,85,448,4/2/2025 16:44,4/2/2025 16:44
154,154,DOPPLER BREAST B. SIDES,Doppler of Both Breasts,دوبلر على الثديين ) جانبين (,Medical Center 1,1,843,429,44,4/2/2025 16:44,4/2/2025 16:44
155,155,DIGITAL MAMMOGRAPHY 1 SIDE,Digital Mammography 1 Side,أشعة رقمية على الثدى ) جانب واحد (,Medical Center 1,1,210,648,226,4/2/2025 16:44,4/2/2025 16:44
156,156,DIGITAL MAMMOGRAPHY B. SIDES,Digital Mammography of Both Breasts,أشعة رقمية على الثديين ) جانبين (,Medical Center 1,1,100,934,20,4/2/2025 16:44,4/2/2025 16:44
157,157,GALACTOGRAPHY,Galactography,موجات صوتيه بالصبغه للثديين,Medical Center 1,1,629,339,155,4/2/2025 16:44,4/2/2025 16:44
158,158,MAMMO BIOPSY,Mammography Biopsy,عينه من الثدى,Medical Center 1,1,688,802,387,4/2/2025 16:44,4/2/2025 16:44
159,159,MAMMO BIOPSY INTERPOLATION,Mammography Biopsy Interpolation,"عينه من الثدى ""استكمال فحص""",Medical Center 1,1,181,378,426,4/2/2025 16:44,4/2/2025 16:44
160,160,US BREAST ELASTOGRAPHY,Ultrasound of the Breast Elastography,موجات صوتية على الثدى باستخدام خاصية المرونة,Medical Center 1,1,589,330,9,4/2/2025 16:44,4/2/2025 16:44
161,161,MAMMO MARKER,Mammography Marker,تركيب معلم بالثدى,Medical Center 1,1,603,647,281,4/2/2025 16:44,4/2/2025 16:44
162,162,US LOCALIZATION,Ultrasound Localization,موجات صوتيه استرشاديه لتحديد موقع ورم,Medical Center 1,1,611,255,355,4/2/2025 16:44,4/2/2025 16:44
163,163,WIRE LOCALIZATION,Wire Localization,1سلك استرشادى لتحديد موقع ورم,Medical Center 1,1,386,379,240,4/2/2025 16:44,4/2/2025 16:44
164,164,ASPIRATION,Aspiration,سحب كيس ماء )أختبار بذل (,Medical Center 1,1,424,761,413,4/2/2025 16:44,4/2/2025 16:44
165,165,ECHO FOR CHILD,Echo for Child,موجات صوتيه للقلب للطفل,Medical Center 1,1,538,690,8,4/2/2025 16:44,4/2/2025 16:44
166,166,ECHO STRESS,Echo Stress,موجات صوتيه للقلب بالمجهود,Medical Center 1,1,576,824,379,4/2/2025 16:44,4/2/2025 16:44
167,167,DOPPLER TISSUE,Doppler Tissue,دوبلر على االنسجه,Medical Center 1,1,874,801,410,4/2/2025 16:44,4/2/2025 16:44
168,168,ECHO FOR ADULTS,Echo for Adults,موجات صوتية للقلب )كبار (,Medical Center 1,1,188,678,206,4/2/2025 16:44,4/2/2025 16:44
169,169,TEE,TEE,صوتيه للقلب من خالل المريئ,Medical Center 1,1,153,568,154,4/2/2025 16:44,4/2/2025 16:44
170,170,DOBUTAMIN ECHO STRESS,Dobutamine Echo Stress,صوتيه للقلب بالمجهود+دوبيوتامين,Medical Center 1,1,259,302,368,4/2/2025 16:44,4/2/2025 16:44
171,171,ANAESTHESIA TEE,Anaesthesia TEE,تخدير منظار القلب,Medical Center 1,1,811,841,231,4/2/2025 16:44,4/2/2025 16:44
172,172,DOPPLER CRANIAL,Doppler Cranial,دوبلر على شرايين الجمجمه,Medical Center 1,1,951,885,403,4/2/2025 16:44,4/2/2025 16:44
173,173,DOPPLER CAROTIDS,Doppler Carotids,دوبلر على الشرايين السباتية,Medical Center 1,1,474,539,360,4/2/2025 16:44,4/2/2025 16:44
174,174,DOPPLER CRANIAL&CAROTIDS,Doppler Cranial&Carotids,دوبلر على شرايين الجمجمة وعلى الشرايين السباتية,Medical Center 1,1,575,286,206,4/2/2025 16:44,4/2/2025 16:44
175,175,DOPPLER AORTA,Doppler Aorta,دوبلر على الشريان االورطى,Medical Center 1,1,313,931,171,4/2/2025 16:44,4/2/2025 16:44
176,176,DOPPLER SUPERFICIAL TEMPORAL ARTERIES,Doppler Superficial Temporal Arteries,دوبلر للشرايين الصدغيه الفوقيه,Medical Center 1,1,489,167,364,4/2/2025 16:44,4/2/2025 16:44
177,177,DOPPLER NECK VEINS,Doppler Neck Veins,دوبلر على اورده العنق,Medical Center 1,1,564,913,443,4/2/2025 16:44,4/2/2025 16:44
178,178,DOPPLER VARICOCELE,Doppler Varicocele,دوبلر على شرايين الخصيتين )دوالى (,Medical Center 1,1,242,481,10,4/2/2025 16:44,4/2/2025 16:44
179,179,DOPPLER PENILE,Doppler Penile,دوبلر على شرايين القضيب,Medical Center 1,1,611,663,189,4/2/2025 16:44,4/2/2025 16:44
180,180,DOPPLER PELVIS,Doppler Pelvis,دوبلر للحوض,Medical Center 1,1,622,626,448,4/2/2025 16:44,4/2/2025 16:44
181,181,DOPPLER PORTAL,Doppler Portal,دوبلر لشرايين الكبد,Medical Center 1,1,734,54,308,4/2/2025 16:44,4/2/2025 16:44
182,182,DOPPLER RENAL,Doppler Renal,دوبلر لشرايين الكلى,Medical Center 1,1,188,269,484,4/2/2025 16:44,4/2/2025 16:44
183,183,DOPPLER RENAL DONOR,Doppler Renal Donor,دوبلر لشرايين الكلى ) متبرع (,Medical Center 1,1,317,125,245,4/2/2025 16:44,4/2/2025 16:44
184,184,DOPPLER MESENTERIC VEINS,Doppler Mesenteric Veins,دوبلر لالورده المعويه,Medical Center 1,1,198,512,338,4/2/2025 16:44,4/2/2025 16:44
185,185,DOPPLER MESENTERIC ARTERIES,Doppler Mesenteric Arteries,دوبلر للشرايين المعويه,Medical Center 1,1,784,592,450,4/2/2025 16:44,4/2/2025 16:44
186,186,DOPPLER SUPERIOR VENA CAVA,Doppler Superior Vena Cava,دوبلر للوريد االجوف العلوى,Medical Center 1,1,279,647,255,4/2/2025 16:44,4/2/2025 16:44
187,187,DOPPLER INFERIOR VENA CAVA,Doppler Inferior Vena Cava,دوبلر للوريد االجوف السفلى,Medical Center 1,1,537,58,68,4/2/2025 16:44,4/2/2025 16:44
188,188,DOPPLER ART. U. LIMB,Doppler Art. U. Limb,دوبلر على شرايين طرف علوى واحد,Medical Center 1,1,972,259,15,4/2/2025 16:44,4/2/2025 16:44
189,189,DOPPLER ART. L. LIMB,Doppler Art. L. Limb,دوبلر على شرايين طرف سفلى واحد,Medical Center 1,1,150,561,316,4/2/2025 16:44,4/2/2025 16:44
190,190,DOPPLER VEINS U. LIMB,Doppler Veins U. Limb,دوبلر على اورده طرف علوى واحد,Medical Center 1,1,293,791,23,4/2/2025 16:44,4/2/2025 16:44
191,191,DOPPLER VEINS L. LIMB,Doppler Veins L. Limb,دوبلر على اورده طرف سفلى واحد,Medical Center 1,1,722,74,385,4/2/2025 16:44,4/2/2025 16:44
192,192,DOPPLER ART. B. U. LIMBS,Doppler Art. B. U. Limbs,دوبلر على شرايين الطرفين العلويين,Medical Center 1,1,702,60,158,4/2/2025 16:44,4/2/2025 16:44
193,193,DOPPLER ART. B. L. LIMBS,Doppler Art. B. L. Limbs,دوبلر على شرايين الطرفين السفليين,Medical Center 1,1,913,564,393,4/2/2025 16:44,4/2/2025 16:44
194,194,DOPPLER VEINS B. U. LIMBS,Doppler Veins B. U. Limbs,دوبلر على اورده الطرفين العلويه,Medical Center 1,1,185,373,270,4/2/2025 16:44,4/2/2025 16:44
195,195,DOPPLER VEINS B. L. LIMBS,Doppler Veins B. L. Limbs,دوبلر على اورده الطرفين السفليين,Medical Center 1,1,333,394,329,4/2/2025 16:44,4/2/2025 16:44
196,196,DOPPLER ILIACS,Doppler Iliacs,دوبلر على الشرايين الحرقفية,Medical Center 1,1,251,320,377,4/2/2025 16:44,4/2/2025 16:44
197,197,DOPPLER FOETUS,Doppler Foetus,دوبلر على الجنين,Medical Center 1,1,292,889,311,4/2/2025 16:44,4/2/2025 16:44
198,198,DOPPLE TWINS,Dopple Twins,دوبلر على توأم,Medical Center 1,1,618,600,331,4/2/2025 16:44,4/2/2025 16:44
199,199,DOPPLER TRIPPLES,Doppler Triples,دوبلر على ثالث توائم,Medical Center 1,1,866,194,175,4/2/2025 16:44,4/2/2025 16:44
200,200,DOPPLER GUIDED COMPRESSION,Doppler Guided Compression,دوبلر بالضغط على تجمع دموى بعد العملية,Medical Center 1,1,872,561,48,4/2/2025 16:44,4/2/2025 16:44
201,201,X-RAY SKULL 2 VIEWS,X-ray Skull 2 Views,أشعه عاديه للجمجمه,Medical Center 1,1,417,281,389,4/2/2025 16:44,4/2/2025 16:44
202,202,X-RAY SKULL > 2 VIEWS,X-ray Skull > 2 Views,أشعه عاديه للجمجمه اكثر من وضعين,Medical Center 1,1,748,643,343,4/2/2025 16:44,4/2/2025 16:44
203,203,X-RAY SKULL FOR SELLA,X-ray Skull For Sella,أشعه عاديه للجمجمه للغده النخاميه,Medical Center 1,1,951,264,188,4/2/2025 16:44,4/2/2025 16:44
204,204,X-RAY NASOPHARYNX,X-ray Nasopharynx,أشعه عاديه للبلعوم االنفى,Medical Center 1,1,442,831,244,4/2/2025 16:44,4/2/2025 16:44
205,205,X-RAY MASTOID,X-ray Mastoid,أشعه عاديه على عظام االذن,Medical Center 1,1,913,398,14,4/2/2025 16:44,4/2/2025 16:44
206,206,X-RAY B. MASTOIDS,X-ray B. Mastoids,أشعه عاديه لالذنين,Medical Center 1,1,995,998,292,4/2/2025 16:44,4/2/2025 16:44
207,207,X-RAY NASAL BONE,X-ray Nasal Bone,أشعه عاديه لعظام االنف,Medical Center 1,1,419,956,70,4/2/2025 16:44,4/2/2025 16:44
208,208,X-RAY PNS ANTERIOR,X-ray PNS Anterior,أشعه عاديه للجيوب االنفيه المجموعه االماميه,Medical Center 1,1,283,475,363,4/2/2025 16:44,4/2/2025 16:44
209,209,X-RAY PNS ALL GROUPS,X-ray PNS All Groups,أشعه عاديه للجيوب االنفيه كلها اماميه + خلفيه,Medical Center 1,1,520,167,19,4/2/2025 16:44,4/2/2025 16:44
210,210,X-RAY LARYNX,X-ray Larynx,أشعه عاديه للحنجره,Medical Center 1,1,342,344,372,4/2/2025 16:44,4/2/2025 16:44
211,211,X-RAY ORBIT,X-ray Orbit,أشعه عادية على حجاج العين,Medical Center 1,1,115,272,372,4/2/2025 16:44,4/2/2025 16:44
212,212,X-RAY B. ORBITS,X-ray B. Orbits,أشعه عادية على حجاجى العينين,Medical Center 1,1,770,543,374,4/2/2025 16:44,4/2/2025 16:44
213,213,X-RAY FACIAL&ORBIT,X-ray Facial&Orbit,أشعه عادية على عظام الوجه و حجاج العين,Medical Center 1,1,174,912,433,4/2/2025 16:44,4/2/2025 16:44
214,214,PHARYNX,Pharynx,أشعه عاديه للبلعوم,Medical Center 1,1,144,842,169,4/2/2025 16:44,4/2/2025 16:44
215,215,X-RAY B. SALIVARIES,X-ray B. Salivaries,أشعه عاديه للغدد اللعابيه,Medical Center 1,1,580,238,368,4/2/2025 16:44,4/2/2025 16:44
216,216,X-RAY MANDIBLE 1 VIEW,X-ray Mandible 1 View,أشعه عاديه اسفل الفك وضع واحد,Medical Center 1,1,181,339,60,4/2/2025 16:44,4/2/2025 16:44
217,217,X-RAY SUBMANDIBULAR REGION,X-ray Submandibular Region,أشعه عادية على اسفل الفك,Medical Center 1,1,817,211,18,4/2/2025 16:44,4/2/2025 16:44
218,218,X-RAY MANDIBLE 2 VIEWS,X-ray Mandible 2 Views,أشعه عاديه للفك السفلى وضعين,Medical Center 1,1,131,926,435,4/2/2025 16:44,4/2/2025 16:44
219,219,X-RAY TMJ,X-ray TMJ,أشعه عاديه للمفصل الفكى الصدغى,Medical Center 1,1,844,901,116,4/2/2025 16:44,4/2/2025 16:44
220,220,X-RAY B. TMJS,X-ray B. TMJS,أشعه عاديه للمفصلين الفكيين الصدغيين,Medical Center 1,1,372,928,5,4/2/2025 16:44,4/2/2025 16:44
221,221,X-RAY CLAVICLE,X-ray Clavicle,أشعه عاديه لعظمه الترقوه,Medical Center 1,1,738,987,222,4/2/2025 16:44,4/2/2025 16:44
222,222,X-RAY STERNUM,X-ray Sternum,أشعه عاديه لعظمه القص,Medical Center 1,1,587,910,403,4/2/2025 16:44,4/2/2025 16:44
223,223,X-RAY STERNO-CLAVICULAR J.,X-ray Sterno-Clavicular J.,أشعه عاديه لمفصل القص و الترقوة,Medical Center 1,1,161,432,181,4/2/2025 16:44,4/2/2025 16:44
224,224,X-RAY SHOULDER 2 VIEWS,X-ray Shoulder 2 Views,أشعه عاديه للكتف وضعين,Medical Center 1,1,217,477,59,4/2/2025 16:44,4/2/2025 16:44
225,225,X-RAY B. SHOULDERS,X-ray B. Shoulders,أشعه عاديه للكتفين,Medical Center 1,1,947,883,110,4/2/2025 16:44,4/2/2025 16:44
226,226,X-RAY SCAPULA,X-ray Scapula,أشعه عاديه للوح الكتف,Medical Center 1,1,595,772,303,4/2/2025 16:44,4/2/2025 16:44
227,227,X-RAY B. SCAPULAE,X-ray B. Scapulae,أشعه عادية للوحى الكتفين,Medical Center 1,1,717,216,393,4/2/2025 16:44,4/2/2025 16:44
228,228,X-RAY HUMERUS,X-ray Humerus,أشعه عاديه للعضد,Medical Center 1,1,777,308,446,4/2/2025 16:44,4/2/2025 16:44
229,229,X-RAY B. HUMERI,X-ray B. Humeri,أشعه عادية على العضدين,Medical Center 1,1,504,783,211,4/2/2025 16:44,4/2/2025 16:44
230,230,X-RAY ELBOW,X-ray Elbow,أشعه عادية على الكوع,Medical Center 1,1,309,392,389,4/2/2025 16:44,4/2/2025 16:44
231,231,X-RAY B. ELBOWS,X-ray B. Elbows,أشعه عاديه للكوعين,Medical Center 1,1,565,561,455,4/2/2025 16:44,4/2/2025 16:44
232,232,X-RAY FOREARM,X-ray Forearm,أشعه عاديه للساعد,Medical Center 1,1,758,864,160,4/2/2025 16:44,4/2/2025 16:44
233,233,X-RAY B. FOREARMS,X-ray B. Forearms,أشعه عادية للساعدين,Medical Center 1,1,786,184,335,4/2/2025 16:44,4/2/2025 16:44
234,234,X-RAY WRIST,X-ray Wrist,أشعه عاديه للرسغ,Medical Center 1,1,153,695,23,4/2/2025 16:44,4/2/2025 16:44
235,235,X-RAY B. WRISTS,X-ray B. Wrists,أشعه عاديه للرسغين,Medical Center 1,1,106,240,82,4/2/2025 16:44,4/2/2025 16:44
236,236,X-RAY HAND,X-ray Hand,أشعه عاديه لليد,Medical Center 1,1,848,271,350,4/2/2025 16:44,4/2/2025 16:44
237,237,X-RAY B. HANDS,X-ray B. Hands,أشعه عاديه لليدين,Medical Center 1,1,207,317,453,4/2/2025 16:44,4/2/2025 16:44
238,238,X-RAY RIBS,X-ray Ribs,أشعه عاديه للضلوع,Medical Center 1,1,755,714,368,4/2/2025 16:44,4/2/2025 16:44
239,239,X-RAY CHEST 1 VIEW,X-ray Chest 1 View,أشعه عاديه على الصدر وضع واحد,Medical Center 1,1,737,402,99,4/2/2025 16:44,4/2/2025 16:44
240,240,X-RAY CHEST 2 VIEWS,X-ray Chest 2 Views,أشعه عاديه الصدر,Medical Center 1,1,424,566,465,4/2/2025 16:44,4/2/2025 16:44
241,241,X-RAY CHEST > 2 VIEWS,X-ray Chest > 2 Views,أشعه عاديه للصدر اكثر من وضعين,Medical Center 1,1,690,68,120,4/2/2025 16:44,4/2/2025 16:44
242,242,X-RAY ABDOMEN 1 VIEW,X-ray Abdomen 1 View,أشعه عادية للبطن وضع واحد,Medical Center 1,1,541,989,281,4/2/2025 16:44,4/2/2025 16:44
243,243,X-RAY ABDOMEN 2 VIEWS,X-ray Abdomen 2 Views,أشعه عاديه للبطن وضعين,Medical Center 1,1,918,455,175,4/2/2025 16:44,4/2/2025 16:44
244,244,X-RAY GALL BLADDER,X-ray Gall Bladder,أشعه عاديه للمراره,Medical Center 1,1,332,167,169,4/2/2025 16:44,4/2/2025 16:44
245,245,X-RAY SACRUM,X-ray Sacrum,أشعه عاديه على العجز,Medical Center 1,1,832,199,444,4/2/2025 16:44,4/2/2025 16:44
246,246,X-RAY SACROILIAC JOINTS,X-ray Sacroiliac Joints,أشعه عاديه للمفصلين الحرقفيين العجزيين,Medical Center 1,1,456,997,110,4/2/2025 16:44,4/2/2025 16:44
247,247,X-RAY COCCYX,X-ray Coccyx,أشعه عاديه على العصعص,Medical Center 1,1,854,506,477,4/2/2025 16:44,4/2/2025 16:44
248,248,X-RAY SACRO-COCCYGEAL J.,X-ray Sacro-Coccygeal J.,أشعه عاديه للمفصل العجزى العصعصى,Medical Center 1,1,826,523,319,4/2/2025 16:44,4/2/2025 16:44
249,249,X-RAY URINARY TRACT,X-ray Urinary Tract,أشعه عاديه للمسالك البوليه,Medical Center 1,1,107,608,187,4/2/2025 16:44,4/2/2025 16:44
250,250,X-RAY UT&IVP,X-ray UT&IVP,أشعه عاديه وبالصبغه للمسالك البوليه,Medical Center 1,1,630,983,162,4/2/2025 16:44,4/2/2025 16:44
251,251,X-RAY WHOLE SPINE D&LSS AP,X-ray Whole Spine D&LSS AP,أشعه عادية على العمود الفقرى ظهرى و قطنى,Medical Center 1,1,173,650,415,4/2/2025 16:44,4/2/2025 16:44
252,252,X-RAY WHOLE SPINE D&LSS AP&LAT.,X-ray Whole Spine D&LSS AP&LAT.,أشعه عادية على العمود الفقرى ظهرى و قطنى وضعين,Medical Center 1,1,606,655,83,4/2/2025 16:44,4/2/2025 16:44
253,253,X-RAY SCOLIOSIS SERIES,X-ray Scoliosis Series,أشعه عاديه لمجموعه التواء الظهر,Medical Center 1,1,550,114,295,4/2/2025 16:44,4/2/2025 16:44
254,254,X-RAY CERVICAL SPINE,X-ray Cervical Spine,أشعه عاديه للفقرات العنقيه,Medical Center 1,1,996,725,82,4/2/2025 16:44,4/2/2025 16:44
255,255,X-RAY DORSAL SPINE,X-ray Dorsal Spine,أشعه عاديه للفقرات الصدريه الظهريه,Medical Center 1,1,173,172,89,4/2/2025 16:44,4/2/2025 16:44
256,256,X-RAY DORSOLUMBAR SPINE,X-ray Dorsolumbar Spine,"أشعه عاديه للفقرات الظهريه و القطنية ""فيلم واحد",Medical Center 1,1,210,937,305,4/2/2025 16:44,4/2/2025 16:44
257,257,X-RAY LUMBOSACRAL SPINE,X-ray Lumbosacral Spine,أشعه عاديه للفقرات القطنيه,Medical Center 1,1,492,628,394,4/2/2025 16:44,4/2/2025 16:44
258,258,X-RAY PELVIS,X-ray Pelvis,أشعه عاديه للحوض,Medical Center 1,1,687,205,144,4/2/2025 16:44,4/2/2025 16:44
259,259,X-RAY PELVIS&HIPS,X-ray Pelvis&Hips,أشعه عاديه للحوض ومفصلى الفخذين,Medical Center 1,1,775,615,33,4/2/2025 16:44,4/2/2025 16:44
260,260,X-RAY FEMUR,X-ray Femur,أشعه عادية للفخذ,Medical Center 1,1,907,781,38,4/2/2025 16:44,4/2/2025 16:44
261,261,X-RAY WHOLE FEMUR,X-ray Whole Femur,"أشعه عاديه على الفخذ ""مفصلين""",Medical Center 1,1,437,264,426,4/2/2025 16:44,4/2/2025 16:44
262,262,X-RAY B. FEMORA,X-ray B. Femora,أشعه عاديه للفخذين,Medical Center 1,1,413,950,58,4/2/2025 16:44,4/2/2025 16:44
263,263,X-RAY HIP,X-ray Hip,أشعه عاديه لمفصل الفخذ,Medical Center 1,1,265,745,218,4/2/2025 16:44,4/2/2025 16:44
264,264,X-RAY B. HIPS,X-ray B. Hips,أشعه عاديه لمفصلى الفخذ,Medical Center 1,1,657,773,53,4/2/2025 16:44,4/2/2025 16:44
265,265,X-RAY KNEE,X-ray Knee,أشعه عاديه للركبه,Medical Center 1,1,238,663,145,4/2/2025 16:44,4/2/2025 16:44
266,266,X-RAY B. KNEES,X-ray B. Knees,أشعه عاديه للركبتين,Medical Center 1,1,818,433,185,4/2/2025 16:44,4/2/2025 16:44
267,267,X-RAY LEG,X-ray Leg,أشعه عاديه للساق,Medical Center 1,1,825,360,153,4/2/2025 16:44,4/2/2025 16:44
